Age,Occupation,Sex,Capital gain,Capital loss,Hours per week,Income
29, Exec-managerial, Female,0,0,40, <=50K
34, Sales, Male,0,0,50, <=50K
26, Exec-managerial, Male,0,0,40, <=50K
30, Exec-managerial, Female,0,0,40, <=50K
34, Adm-clerical, Female,0,0,40, <=50K
28, Sales, Male,0,0,48, <=50K
76, Adm-clerical, Male,20051,0,50, >50K
19, Handlers-cleaners, Male,0,0,40, <=50K
45, Craft-repair, Male,2829,0,40, <=50K
24, Prof-specialty, Male,0,0,30, >50K
37, Craft-repair, Male,0,0,40, >50K
24, Prof-specialty, Male,0,0,30, <=50K
24, Adm-clerical, Female,0,0,42, <=50K
40, Machine-op-inspct, Male,0,0,45, >50K
20, Handlers-cleaners, Male,0,0,20, <=50K
23, Handlers-cleaners, Male,0,0,40, <=50K
25, Other-service, Female,0,0,40, <=50K
64, Prof-specialty, Female,0,0,30, <=50K
53, Prof-specialty, Male,0,1977,55, >50K
28, Adm-clerical, Female,0,0,40, <=50K
52, Prof-specialty, Male,0,0,40, >50K
28, Prof-specialty, Male,0,0,50, <=50K
31, Exec-managerial, Male,0,0,55, >50K
77, Prof-specialty, Female,0,0,10, <=50K
22, Tech-support, Male,0,0,40, <=50K
38, Exec-managerial, Male,0,0,55, <=50K
25, Adm-clerical, Female,0,0,40, <=50K
50, Craft-repair, Male,0,0,40, >50K
53, Exec-managerial, Male,0,0,60, <=50K
24, Farming-fishing, Male,0,0,40, <=50K
33, Adm-clerical, Male,0,0,50, >50K
57, Exec-managerial, Male,15024,0,40, >50K
39, Exec-managerial, Female,15024,0,48, >50K
30, Transport-moving, Male,0,0,30, <=50K
31, Adm-clerical, Male,0,0,40, >50K
39, Transport-moving, Male,0,0,40, <=50K
30, Sales, Female,0,0,65, <=50K
48, Adm-clerical, Female,0,0,44, <=50K
39, Machine-op-inspct, Male,0,0,45, >50K
34, Transport-moving, Male,0,1980,40, <=50K
45, Exec-managerial, Male,0,0,50, >50K
32, Machine-op-inspct, Female,0,0,40, <=50K
40, Adm-clerical, Female,0,0,50, <=50K
17, Other-service, Female,0,0,15, <=50K
25, Tech-support, Male,0,0,84, <=50K
42, Transport-moving, Male,0,0,57, <=50K
66, Priv-house-serv, Male,0,0,99, <=50K
63, Sales, Male,0,0,70, <=50K
43, Other-service, Male,0,0,25, <=50K
26, Handlers-cleaners, Male,0,0,20, <=50K
23, Machine-op-inspct, Female,0,0,40, >50K
39, Exec-managerial, Male,0,0,55, >50K
47, Exec-managerial, Male,0,0,40, >50K
36, Machine-op-inspct, Female,0,0,48, <=50K
35, Craft-repair, Male,0,0,40, <=50K
25, Farming-fishing, Male,0,0,40, <=50K
21, Adm-clerical, Female,0,0,15, <=50K
46, Priv-house-serv, Female,0,0,40, <=50K
43, Handlers-cleaners, Male,0,0,40, <=50K
31, Prof-specialty, Male,0,1977,70, >50K
41, Craft-repair, Female,0,0,60, <=50K
50, Adm-clerical, Female,0,0,35, <=50K
36, Exec-managerial, Female,0,0,32, <=50K
45, Exec-managerial, Male,0,0,65, >50K
50, Exec-managerial, Male,0,0,50, >50K
52, Exec-managerial, Female,0,0,50, <=50K
40, Prof-specialty, Male,0,0,40, >50K
55, Exec-managerial, Male,15024,0,55, >50K
51, Prof-specialty, Male,0,0,40, >50K
30, Prof-specialty, Male,7688,0,40, >50K
56, Prof-specialty, Female,0,0,39, <=50K
35, Exec-managerial, Male,0,0,48, <=50K
55, Sales, Male,0,0,35, <=50K
30, Tech-support, Female,0,0,40, <=50K
34, Craft-repair, Male,0,0,40, <=50K
36, Prof-specialty, Female,0,0,40, >50K
43, Craft-repair, Male,0,0,60, <=50K
24, Protective-serv, Male,0,0,50, <=50K
30, Other-service, Male,0,0,40, <=50K
33, Protective-serv, Male,0,0,70, <=50K
29, Prof-specialty, Female,0,0,40, <=50K
50, Machine-op-inspct, Male,3137,0,47, <=50K
18, Prof-specialty, Male,0,0,15, <=50K
20, Sales, Female,0,0,25, <=50K
45, Prof-specialty, Male,0,0,45, >50K
45, Exec-managerial, Male,0,0,40, >50K
41, Machine-op-inspct, Male,0,0,40, <=50K
42, Other-service, Female,0,0,35, <=50K
24, Sales, Male,0,0,40, <=50K
22, Handlers-cleaners, Male,0,0,35, <=50K
28, Exec-managerial, Male,0,0,45, >50K
23, Handlers-cleaners, Male,0,0,35, <=50K
21, Farming-fishing, Female,0,0,38, <=50K
23, Adm-clerical, Female,0,0,20, <=50K
45, Adm-clerical, Female,0,0,48, <=50K
41, Sales, Female,0,0,40, <=50K
49, Adm-clerical, Male,0,0,40, >50K
38, Other-service, Female,0,0,40, <=50K
37, Handlers-cleaners, Male,0,0,40, <=50K
70, Machine-op-inspct, Male,0,0,32, <=50K
24, Adm-clerical, Female,2597,0,40, <=50K
28, Prof-specialty, Female,0,0,40, <=50K
24, Adm-clerical, Female,0,0,20, <=50K
83, Farming-fishing, Male,20051,0,50, >50K
69, Prof-specialty, Male,0,0,40, >50K
37, Adm-clerical, Female,0,0,40, <=50K
28, Exec-managerial, Female,0,0,40, <=50K
54, Adm-clerical, Female,0,0,40, <=50K
71, Exec-managerial, Male,0,2377,45, >50K
56, Adm-clerical, Female,0,0,40, <=50K
42, Sales, Male,99999,0,80, >50K
21, Sales, Male,0,0,44, <=50K
29, Prof-specialty, Male,0,0,40, <=50K
32, Prof-specialty, Male,0,0,50, >50K
31, Adm-clerical, Male,0,0,40, <=50K
38, Other-service, Female,4650,0,72, <=50K
55, Prof-specialty, Male,0,0,40, >50K
48, Transport-moving, Male,0,0,45, <=50K
58, Farming-fishing, Male,0,0,80, <=50K
23, Adm-clerical, Female,0,0,40, <=50K
28, Adm-clerical, Female,0,0,50, <=50K
49, Exec-managerial, Male,0,0,46, <=50K
51, Other-service, Female,0,0,40, <=50K
23, Craft-repair, Male,0,0,53, <=50K
40, Exec-managerial, Male,0,0,50, <=50K
59, Other-service, Male,0,0,40, <=50K
47, Craft-repair, Female,0,0,50, <=50K
37, Transport-moving, Male,0,0,50, <=50K
39, Exec-managerial, Male,1506,0,40, <=50K
43, Craft-repair, Male,0,0,60, <=50K
40, Farming-fishing, Male,0,0,60, <=50K
48, Transport-moving, Male,0,0,40, >50K
29, Sales, Female,0,0,48, <=50K
48, Sales, Male,0,0,50, >50K
37, Farming-fishing, Male,0,0,30, <=50K
19, Sales, Male,4101,0,48, <=50K
28, Other-service, Female,0,0,30, <=50K
56, Craft-repair, Male,0,0,40, <=50K
45, Transport-moving, Male,0,0,60, <=50K
60, Protective-serv, Male,0,0,40, <=50K
53, Exec-managerial, Male,0,0,42, >50K
37, Adm-clerical, Male,0,0,40, <=50K
31, Other-service, Male,0,0,40, <=50K
29, Farming-fishing, Male,0,0,44, >50K
39, Transport-moving, Male,0,0,40, <=50K
31, Prof-specialty, Male,0,0,40, >50K
42, Exec-managerial, Male,15024,0,45, >50K
17, Handlers-cleaners, Female,0,0,16, <=50K
19, Other-service, Female,0,0,20, <=50K
24, Other-service, Male,0,0,32, <=50K
62, Farming-fishing, Male,6418,0,40, >50K
34, Other-service, Female,0,0,40, <=50K
47, Exec-managerial, Male,15024,0,55, >50K
58, Prof-specialty, Female,0,0,62, <=50K
23, Prof-specialty, Female,0,0,36, <=50K
33, Other-service, Female,0,0,40, <=50K
76, Adm-clerical, Male,0,0,6, <=50K
40, Exec-managerial, Female,0,0,50, <=50K
28, Other-service, Female,0,0,50, <=50K
41, Tech-support, Female,0,0,40, <=50K
46, Protective-serv, Male,7688,0,96, >50K
22, Adm-clerical, Female,0,0,40, <=50K
29, Handlers-cleaners, Male,0,0,40, <=50K
26, Other-service, Male,0,0,40, <=50K
31, Adm-clerical, Male,8614,0,40, >50K
22, Other-service, Female,0,0,25, <=50K
41, Transport-moving, Male,0,0,43, <=50K
29, Transport-moving, Male,0,0,40, <=50K
60, Tech-support, Male,7298,0,40, >50K
72, Adm-clerical, Male,0,0,40, >50K
41, Farming-fishing, Male,0,0,65, <=50K
19, Other-service, Female,0,0,25, <=50K
25, Other-service, Male,0,0,40, <=50K
24, Exec-managerial, Male,0,0,45, <=50K
59, Other-service, Male,0,0,30, <=50K
17, Craft-repair, Male,0,0,30, <=50K
25, Sales, Male,2885,0,43, <=50K
29, Other-service, Female,0,0,40, <=50K
43, Craft-repair, Male,0,0,55, <=50K
29, Other-service, Female,0,0,10, <=50K
29, Adm-clerical, Male,0,0,40, <=50K
32, Protective-serv, Male,0,0,40, >50K
50, Exec-managerial, Male,0,0,45, >50K
43, Exec-managerial, Male,0,0,50, <=50K
41, Machine-op-inspct, Female,0,0,40, <=50K
32, Exec-managerial, Female,0,0,40, >50K
54, Prof-specialty, Female,0,0,45, >50K
65, Exec-managerial, Male,0,0,40, >50K
70, Exec-managerial, Male,0,0,40, >50K
53, Exec-managerial, Male,0,0,55, >50K
37, Exec-managerial, Male,0,1977,60, >50K
21, Transport-moving, Male,0,0,30, <=50K
20, Machine-op-inspct, Male,0,0,40, <=50K
47, Adm-clerical, Male,0,0,38, <=50K
26, Exec-managerial, Male,3942,0,45, <=50K
31, Prof-specialty, Male,0,0,50, <=50K
45, Transport-moving, Male,0,0,40, <=50K
35, Adm-clerical, Female,0,0,40, <=50K
55, Exec-managerial, Male,0,0,45, >50K
49, Prof-specialty, Male,0,0,50, >50K
33, Other-service, Male,0,0,40, <=50K
19, Other-service, Male,0,0,15, <=50K
48, Exec-managerial, Male,0,0,60, >50K
41, Craft-repair, Male,0,0,40, >50K
29, Tech-support, Male,0,0,35, >50K
47, Prof-specialty, Male,0,0,48, >50K
53, Exec-managerial, Male,0,0,40, >50K
19, Adm-clerical, Female,0,0,10, <=50K
71, Other-service, Female,0,0,16, <=50K
29, Sales, Female,0,0,25, <=50K
43, Other-service, Male,0,0,40, <=50K
23, Exec-managerial, Female,0,0,30, <=50K
52, Adm-clerical, Female,0,0,40, <=50K
56, Sales, Male,0,0,40, >50K
28, Craft-repair, Male,0,0,40, <=50K
44, Prof-specialty, Male,0,0,80, <=50K
37, Prof-specialty, Female,0,0,40, <=50K
30, Exec-managerial, Male,0,0,50, >50K
31, Craft-repair, Male,0,0,40, <=50K
20, Sales, Female,0,0,25, <=50K
64, Sales, Male,0,0,65, >50K
45, Other-service, Male,0,0,40, <=50K
40, Exec-managerial, Male,0,0,50, >50K
19, Handlers-cleaners, Male,0,0,52, <=50K
54, Exec-managerial, Male,0,0,45, >50K
61, Exec-managerial, Male,0,0,40, >50K
18, Other-service, Female,0,0,20, <=50K
33, Craft-repair, Male,0,0,40, <=50K
51, Other-service, Female,0,0,37, <=50K
54, Craft-repair, Male,0,0,40, <=50K
24, Protective-serv, Male,0,0,24, <=50K
54, Exec-managerial, Female,0,0,40, <=50K
42, Exec-managerial, Male,0,0,45, >50K
51, Sales, Male,0,0,50, >50K
41, Adm-clerical, Female,0,0,40, >50K
47, Exec-managerial, Male,0,1408,40, <=50K
31, Adm-clerical, Female,0,0,40, <=50K
21, Craft-repair, Male,0,0,40, <=50K
52, Exec-managerial, Female,0,0,40, <=50K
20, Prof-specialty, Female,0,0,15, <=50K
18, Sales, Female,0,0,25, <=50K
58, Priv-house-serv, Female,0,0,60, <=50K
23, Adm-clerical, Female,0,0,40, <=50K
21, Sales, Female,0,0,20, <=50K
43, Protective-serv, Male,0,0,40, <=50K
53, Machine-op-inspct, Male,0,0,40, <=50K
18, Exec-managerial, Female,0,0,40, <=50K
44, Exec-managerial, Male,0,0,40, >50K
31, Prof-specialty, Male,0,0,50, <=50K
48, Other-service, Male,0,0,40, <=50K
55, Prof-specialty, Female,0,0,35, <=50K
24, Adm-clerical, Female,0,0,20, <=50K
41, Prof-specialty, Male,0,0,40, >50K
35, Craft-repair, Male,0,0,40, >50K
47, Adm-clerical, Female,0,0,40, <=50K
54, Sales, Male,0,0,32, <=50K
40, Sales, Male,0,0,40, <=50K
56, Sales, Female,0,0,48, <=50K
23, Tech-support, Male,0,0,40, <=50K
34, Craft-repair, Male,0,0,60, <=50K
27, Craft-repair, Male,0,0,40, <=50K
32, Prof-specialty, Male,0,0,40, >50K
72, Farming-fishing, Male,0,0,74, <=50K
43, Transport-moving, Male,0,1579,40, <=50K
32, Prof-specialty, Female,0,0,35, <=50K
53, Adm-clerical, Male,0,0,40, <=50K
18, Other-service, Male,0,0,10, <=50K
38, Transport-moving, Male,114,0,40, <=50K
41, Adm-clerical, Female,0,0,40, <=50K
29, Craft-repair, Male,0,0,45, <=50K
47, Adm-clerical, Female,0,0,40, <=50K
56, Adm-clerical, Female,0,0,15, <=50K
28, Craft-repair, Male,2829,0,40, <=50K
55, Prof-specialty, Male,15024,0,40, >50K
50, Prof-specialty, Male,6849,0,40, <=50K
47, Adm-clerical, Female,0,0,40, <=50K
42, Exec-managerial, Male,0,0,40, <=50K
22, Machine-op-inspct, Male,0,0,25, <=50K
42, Other-service, Male,0,0,44, <=50K
42, Exec-managerial, Female,0,0,40, <=50K
46, Exec-managerial, Female,0,0,40, <=50K
45, Sales, Male,15024,0,99, >50K
55, Exec-managerial, Male,0,0,55, <=50K
57, Protective-serv, Male,0,0,40, >50K
25, Craft-repair, Male,0,0,40, <=50K
43, Transport-moving, Male,0,0,30, <=50K
34, Farming-fishing, Male,0,0,60, <=50K
27, Prof-specialty, Female,0,0,40, <=50K
25, Machine-op-inspct, Female,2176,0,40, <=50K
37, Exec-managerial, Female,0,0,40, <=50K
48, Sales, Male,0,0,45, <=50K
38, Other-service, Male,0,0,45, <=50K
17, Craft-repair, Male,594,0,30, <=50K
70, Machine-op-inspct, Male,9386,0,50, >50K
37, Adm-clerical, Female,0,0,37, <=50K
45, Craft-repair, Male,0,0,46, <=50K
56, Sales, Male,0,0,55, >50K
64, Machine-op-inspct, Male,0,0,40, <=50K
35, Adm-clerical, Female,0,0,38, <=50K
23, Sales, Male,0,0,40, <=50K
42, Protective-serv, Male,0,0,90, <=50K
23, Handlers-cleaners, Male,0,0,30, <=50K
56, Transport-moving, Male,0,0,40, >50K
41, Prof-specialty, Male,0,1887,40, >50K
47, Sales, Male,0,2179,50, <=50K
21, Handlers-cleaners, Male,0,0,40, <=50K
29, Craft-repair, Male,0,0,40, <=50K
32, Farming-fishing, Male,0,0,50, <=50K
72, Other-service, Female,0,0,20, <=50K
69, Prof-specialty, Male,99999,0,40, >50K
19, Adm-clerical, Male,0,0,25, <=50K
25, Craft-repair, Male,0,0,25, <=50K
56, Sales, Male,0,1848,50, >50K
42, Prof-specialty, Female,8614,0,50, >50K
58, Exec-managerial, Female,0,0,35, <=50K
24, Tech-support, Male,0,0,40, <=50K
41, Tech-support, Female,0,0,38, >50K
40, Exec-managerial, Male,0,0,40, >50K
25, Adm-clerical, Female,0,0,40, <=50K
43, Sales, Female,0,0,40, >50K
36, Craft-repair, Male,0,0,40, <=50K
41, Machine-op-inspct, Male,0,0,40, <=50K
31, Prof-specialty, Female,0,0,40, <=50K
22, Exec-managerial, Female,0,0,40, <=50K
36, Craft-repair, Male,0,0,40, <=50K
42, Machine-op-inspct, Male,0,0,40, <=50K
29, Craft-repair, Male,0,0,60, <=50K
25, Adm-clerical, Female,0,0,46, <=50K
23, Exec-managerial, Male,0,0,40, <=50K
34, Sales, Female,0,0,20, <=50K
27, Adm-clerical, Male,2580,0,45, <=50K
32, Sales, Male,15024,0,50, >50K
33, Prof-specialty, Male,0,0,40, <=50K
38, Exec-managerial, Female,0,0,55, <=50K
39, Craft-repair, Male,0,0,40, <=50K
50, Exec-managerial, Male,0,0,40, >50K
32, Adm-clerical, Male,0,0,30, <=50K
40, Exec-managerial, Male,0,0,40, >50K
58, Exec-managerial, Male,15024,0,40, >50K
20, Adm-clerical, Female,0,0,20, <=50K
56, Adm-clerical, Male,0,0,50, <=50K
30, Protective-serv, Male,0,0,40, <=50K
39, Exec-managerial, Female,0,0,39, <=50K
25, Prof-specialty, Male,0,0,50, >50K
33, Machine-op-inspct, Male,0,0,40, >50K
41, Prof-specialty, Male,0,0,40, <=50K
50, Craft-repair, Male,0,0,40, <=50K
44, Transport-moving, Male,0,0,40, <=50K
27, Exec-managerial, Male,0,0,40, <=50K
27, Prof-specialty, Male,13550,0,40, >50K
58, Machine-op-inspct, Male,0,0,40, <=50K
25, Tech-support, Male,0,0,15, <=50K
31, Machine-op-inspct, Female,0,0,40, <=50K
39, Exec-managerial, Male,0,0,50, >50K
55, Craft-repair, Male,0,0,40, >50K
22, Other-service, Female,0,0,12, <=50K
44, Exec-managerial, Male,0,0,40, <=50K
44, Transport-moving, Female,0,0,40, <=50K
61, Farming-fishing, Male,0,0,54, <=50K
32, Machine-op-inspct, Male,0,0,40, <=50K
35, Exec-managerial, Male,0,0,45, >50K
28, Craft-repair, Male,0,0,40, <=50K
57, Exec-managerial, Male,0,0,40, >50K
32, Prof-specialty, Male,0,0,65, >50K
46, Other-service, Female,0,0,40, <=50K
26, Other-service, Female,0,1579,20, <=50K
43, Craft-repair, Male,0,0,40, <=50K
62, Other-service, Female,0,0,35, <=50K
60, Prof-specialty, Male,0,0,38, >50K
67, Sales, Female,0,0,20, <=50K
19, Sales, Female,0,0,30, <=50K
48, Craft-repair, Male,0,0,65, >50K
19, Adm-clerical, Female,0,0,20, <=50K
19, Other-service, Female,0,0,30, <=50K
43, Exec-managerial, Female,0,0,40, <=50K
31, Prof-specialty, Female,0,0,90, <=50K
65, Exec-managerial, Female,0,0,45, <=50K
32, Machine-op-inspct, Female,0,0,40, <=50K
36, Prof-specialty, Male,0,0,40, >50K
41, Machine-op-inspct, Male,0,0,40, <=50K
33, Protective-serv, Male,3908,0,40, <=50K
34, Sales, Male,0,1977,50, >50K
27, Craft-repair, Male,0,0,45, <=50K
75, Exec-managerial, Male,0,0,50, <=50K
51, Craft-repair, Male,0,1887,40, >50K
47, Farming-fishing, Male,0,0,40, <=50K
31, Prof-specialty, Male,0,0,40, <=50K
40, Exec-managerial, Female,0,0,40, >50K
48, Sales, Female,0,0,30, <=50K
36, Protective-serv, Male,0,0,40, <=50K
18, Other-service, Male,0,0,20, <=50K
33, Exec-managerial, Female,0,0,40, <=50K
34, Sales, Male,0,0,40, <=50K
51, Craft-repair, Male,3103,0,48, >50K
39, Prof-specialty, Female,0,0,40, <=50K
20, Other-service, Male,0,0,35, <=50K
67, Adm-clerical, Female,0,0,20, <=50K
42, Adm-clerical, Female,0,0,60, <=50K
59, Machine-op-inspct, Male,0,0,40, <=50K
31, Protective-serv, Male,0,0,40, <=50K
19, Other-service, Female,2036,0,30, <=50K
47, Exec-managerial, Female,0,0,48, <=50K
68, Other-service, Male,0,0,30, <=50K
30, Handlers-cleaners, Male,0,0,40, <=50K
34, Handlers-cleaners, Male,0,0,60, <=50K
49, Machine-op-inspct, Male,0,0,40, <=50K
38, Craft-repair, Male,0,0,40, >50K
60, Sales, Male,7298,0,40, >50K
24, Adm-clerical, Male,0,0,40, <=50K
18, Handlers-cleaners, Female,0,1602,35, <=50K
24, Exec-managerial, Female,0,0,40, <=50K
21, Other-service, Male,0,0,40, <=50K
48, Tech-support, Female,0,1848,40, >50K
52, Other-service, Female,0,0,40, <=50K
48, Handlers-cleaners, Male,0,0,40, <=50K
40, Prof-specialty, Male,7688,0,66, >50K
20, Tech-support, Female,0,0,20, <=50K
31, Sales, Female,0,0,25, <=50K
30, Exec-managerial, Male,0,0,50, <=50K
51, Handlers-cleaners, Female,0,0,40, <=50K
29, Exec-managerial, Female,0,0,40, <=50K
56, Sales, Male,0,0,16, <=50K
46, Tech-support, Female,0,0,40, <=50K
41, Prof-specialty, Female,0,3900,40, <=50K
29, Other-service, Female,0,0,40, <=50K
48, Exec-managerial, Male,0,0,30, <=50K
34, Sales, Female,0,0,50, <=50K
42, Exec-managerial, Male,0,0,50, <=50K
25, Other-service, Female,0,0,30, <=50K
47, Other-service, Female,0,0,40, <=50K
23, Sales, Male,0,0,40, <=50K
43, Transport-moving, Male,0,0,22, <=50K
19, Other-service, Female,0,0,35, <=50K
22, Handlers-cleaners, Male,0,0,40, <=50K
40, Prof-specialty, Female,0,0,70, <=50K
41, Craft-repair, Male,0,0,40, <=50K
71, Exec-managerial, Male,0,2392,60, >50K
42, Adm-clerical, Male,0,0,45, <=50K
31, Adm-clerical, Male,0,0,47, <=50K
58, Farming-fishing, Male,0,0,70, <=50K
36, Other-service, Female,0,0,12, <=50K
31, Transport-moving, Male,0,0,65, <=50K
41, Adm-clerical, Female,0,0,40, <=50K
35, Craft-repair, Male,0,0,40, <=50K
28, Prof-specialty, Female,0,0,15, <=50K
27, Farming-fishing, Male,0,0,55, <=50K
17, Handlers-cleaners, Male,0,0,40, <=50K
35, Sales, Male,0,0,50, >50K
45, Other-service, Female,0,0,99, <=50K
44, Adm-clerical, Female,0,0,40, <=50K
27, Other-service, Female,0,0,40, <=50K
51, Craft-repair, Male,0,0,40, <=50K
49, Other-service, Female,0,0,45, <=50K
64, Prof-specialty, Male,0,0,10, >50K
54, Transport-moving, Male,0,0,45, <=50K
43, Craft-repair, Male,0,0,40, <=50K
32, Craft-repair, Male,0,0,35, <=50K
36, Sales, Male,10520,0,43, >50K
26, Sales, Male,0,0,50, >50K
37, Exec-managerial, Male,0,0,50, >50K
38, Adm-clerical, Female,0,0,40, <=50K
26, Craft-repair, Male,0,0,40, <=50K
50, Craft-repair, Male,0,1887,50, >50K
47, Craft-repair, Male,7298,0,40, >50K
42, Machine-op-inspct, Female,0,0,40, <=50K
66, Transport-moving, Female,0,0,40, <=50K
43, Adm-clerical, Female,0,0,32, <=50K
37, Prof-specialty, Male,0,0,45, >50K
37, Exec-managerial, Female,0,0,35, <=50K
25, Tech-support, Female,0,0,40, <=50K
29, Craft-repair, Male,0,0,50, >50K
50, Machine-op-inspct, Male,3103,0,40, >50K
42, Prof-specialty, Male,0,0,70, <=50K
32, Craft-repair, Male,0,0,40, <=50K
42, Protective-serv, Male,0,0,40, >50K
41, Exec-managerial, Male,0,0,50, <=50K
25, Sales, Male,3325,0,40, <=50K
65, Sales, Male,0,0,50, <=50K
32, Machine-op-inspct, Male,0,0,50, <=50K
32, Craft-repair, Male,0,0,10, <=50K
24, Craft-repair, Male,0,0,60, <=50K
51, Exec-managerial, Female,0,0,40, <=50K
28, Other-service, Female,0,0,35, <=50K
32, Exec-managerial, Male,0,0,55, >50K
77, Exec-managerial, Male,0,0,40, <=50K
47, Adm-clerical, Female,0,0,20, <=50K
26, Handlers-cleaners, Male,0,0,40, <=50K
20, Handlers-cleaners, Male,0,0,20, <=50K
57, Prof-specialty, Male,0,0,35, >50K
40, Prof-specialty, Male,0,0,45, <=50K
50, Sales, Male,0,0,40, >50K
19, Handlers-cleaners, Male,0,0,45, <=50K
54, Adm-clerical, Male,0,0,40, <=50K
51, Protective-serv, Male,0,0,40, >50K
51, Adm-clerical, Male,0,0,50, >50K
38, Protective-serv, Male,7688,0,40, >50K
17, Sales, Female,0,0,20, <=50K
32, Exec-managerial, Male,0,0,40, <=50K
29, Craft-repair, Male,0,0,45, <=50K
42, Sales, Male,0,0,40, <=50K
40, Exec-managerial, Female,0,0,40, <=50K
27, Craft-repair, Male,0,0,40, <=50K
22, Prof-specialty, Female,0,0,20, <=50K
58, Other-service, Female,0,0,40, <=50K
61, Sales, Male,0,0,45, >50K
42, Craft-repair, Female,0,0,35, >50K
49, Protective-serv, Male,0,0,40, <=50K
43, Machine-op-inspct, Female,0,0,40, <=50K
46, Sales, Male,0,0,40, >50K
28, Transport-moving, Male,0,0,45, >50K
39, Sales, Male,7688,0,50, >50K
50, Craft-repair, Male,7688,0,40, >50K
57, Adm-clerical, Male,0,0,40, <=50K
47, Other-service, Female,0,0,38, <=50K
79, Farming-fishing, Male,0,0,40, <=50K
40, Priv-house-serv, Female,0,0,45, <=50K
35, Prof-specialty, Male,0,0,40, <=50K
35, Exec-managerial, Male,0,1740,80, <=50K
30, Other-service, Male,0,0,60, >50K
26, Farming-fishing, Male,0,0,40, <=50K
49, Transport-moving, Female,1506,0,40, <=50K
48, Craft-repair, Male,0,0,40, <=50K
22, Other-service, Male,0,0,45, <=50K
22, Other-service, Female,0,0,30, <=50K
50, Adm-clerical, Female,0,0,47, <=50K
47, Farming-fishing, Male,0,0,60, <=50K
36, Transport-moving, Male,0,0,50, <=50K
